smiles	molid
O=S(=O)(NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F	mol28867
Cc1c(S(=O)(=O)C(F)(F)F)cc(S(=O)(=O)C(F)(F)F)cc1S(=O)(=O)C(F)(F)F	mol28868
O=S(=O)(NS(=O)(=NS(=O)(=O)C(F)(F)F)c1ccc(Cl)cc1)c1ccc(Cl)cc1	mol28869
O=[N+]([O-])c1ccc(S(=O)(=O)NS(=O)(=NS(=O)(=O)C(F)(F)F)c2ccc(Cl)cc2)cc1	mol28870
O=S(=O)(N=S(=O)(NS(=O)(=NS(=O)(=O)C(F)(F)F)c1ccccc1)c1ccccc1)C(F)(F)F	mol28871
O=S(=O)(C(CC(S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F)C(F)(F)F	mol28872
O=S(=O)(NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	mol28873
O=P1(NS(=O)(=O)C(F)(F)F)Oc2c(-c3ccccc3)cc3ccccc3c2-c2c(c(-c3ccccc3)cc3ccccc23)O1	mol28874
O=P1(NS(=O)(=O)C(F)(F)F)Oc2c(-c3ccccc3)cc3c(c2-c2c4c(cc(-c5ccccc5)c2O1)CCCC4)CCCC3	mol28875
O=S(=O)(Nc1c(F)c(F)c(F)c(F)c1F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	mol28876
O=P1(NS(=O)(=O)C(F)(F)F)Oc2c(-c3ccc(F)cc3)cc3c(c2-c2c4c(cc(-c5ccc(F)cc5)c2O1)CCCC4)CCCC3	mol28877
COc1ccc(-c2cc3ccccc3c3c2OP(=O)(NS(=O)(=O)C(F)(F)F)Oc2c(-c4ccc(OC)cc4)cc4ccccc4c2-3)cc1	mol28878
O=P1(NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)Oc2c(-c3ccccc3)cc3c(c2-c2c4c(cc(-c5ccccc5)c2O1)CCCC4)CCCC3	mol28879
O=S1(=O)NS(=O)(=O)Oc2c(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc3ccccc3c2-c2c(c(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc3ccccc23)O1	mol28880
CC(C)c1cc(C(C)C)c(-c2cc3ccccc3c3c2OP(=O)(NS(=O)(=O)C(F)(F)F)Oc2c(-c4c(C(C)C)cc(C(C)C)cc4C(C)C)cc4ccccc4c2-3)c(C(C)C)c1	mol28881
O=S(=O)(c1cc(S(=O)(=O)C(F)(F)F)c(Cc2c(S(=O)(=O)C(F)(F)F)cc(S(=O)(=O)C(F)(F)F)cc2S(=O)(=O)C(F)(F)F)c(S(=O)(=O)C(F)(F)F)c1)C(F)(F)F	mol28882
O=P1(NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)Oc2c(-c3ccccc3)cc3c(c2-c2c4c(cc(-c5ccccc5)c2O1)CCCC4)CCCC3	mol28883
OPO	mol28884
O=P(O)(O)F	mol28885
COP(C)(=O)O	mol28886
O=P(O)(O)CO	mol28887
NOP(=O)(O)O	mol28888
CCCP(=O)(O)O	mol28889
O=P1(O)OOOO1	mol28890
CCCCP(=O)(O)O	mol28891
CC(C)OP(C)(=O)O	mol28892
CC(C)(C)P(=O)(O)O	mol28893
CCC(C)P(=O)(O)O	mol28894
CCOP(=O)(O)CC	mol28895
CC(C)CP(=O)(O)O	mol28896
CCCP(O)(O)=S	mol28897
CCOCP(=O)(O)O	mol28898
O=[PH](O)C1CCCCC1	mol28899
CCC(C)(C)P(=O)(O)O	mol28900
CCP(=O)(O)OC(C)C	mol28901
CC(C)(C)CP(=O)(O)O	mol28902
COCCOP(C)(=O)O	mol28903
CP(=O)(O)c1ccccc1	mol28904
O=[PH](O)Oc1ccccc1	mol28905
O=[PH](O)OC1CCCCC1	mol28906
CP(=O)(O)OC1CCCC1	mol28907
CC(C)C(C)OP(C)(=O)O	mol28908
O=C(O)C(=O)CP(=O)(O)O	mol28909
C[Si](C)(C)CP(=O)(O)O	mol28910
O=C(CO)COP(=O)(O)O	mol28911
O=CC(CO)OP(=O)(O)O	mol28912
O=[PH](O)C(O)c1ccccc1	mol28913
Cc1ccc(P(=O)(O)O)cc1	mol28914
Cc1cccc(P(=O)(O)O)c1	mol28915
Cc1ccccc1P(=O)(O)O	mol28916
Nc1cccc(P(=O)(O)O)c1	mol28917
Nc1ccc(P(=O)(O)O)cc1	mol28918
Nc1ccccc1P(=O)(O)O	mol28919
O=P(O)(O)CBr	mol28920
O=P(O)(O)c1cccc(O)c1	mol28921
O=P(O)(O)c1cccc(F)c1	mol28922
O=P(O)(O)c1ccccc1F	mol28923
CP(=O)(O)OC1CCCCC1	mol28924
O=P(O)(O)OC1CCCCC1	mol28925
CCP(=O)(O)OC(C)C(C)C	mol28926
CC(OP(C)(=O)O)C(C)(C)C	mol28927
N#Cc1ccc(P(=O)(O)O)cc1	mol28928
O=P(O)(O)/C=C/c1ccccc1	mol28929
N[C@H](COP(=O)(O)O)C(=O)O	mol28930
CP(=O)(O)NCc1ccccc1	mol28931
O=C(O)C(O)COP(=O)(O)O	mol28932
Cc1ccc(C)c(P(=O)(O)O)c1	mol28933
Cc1cccc(C)c1P(=O)(O)O	mol28934
Cc1ccc(P(=O)(O)O)cc1C	mol28935
Cc1ccc(P(=O)(O)O)c(C)c1	mol28936
Cc1cccc(P(=O)(O)O)c1C	mol28937
Cc1cc(C)cc(P(=O)(O)O)c1	mol28938
CCc1ccccc1P(=O)(O)O	mol28939
CCc1ccc(P(=O)(O)O)cc1	mol28940
CNc1ccc(P(=O)(O)O)cc1	mol28941
CNc1cccc(P(=O)(O)O)c1	mol28942
O=P(O)(O)CCBr	mol28943
OP(O)(=S)Cc1ccccc1	mol28944
O=P(O)(O)C(O)c1ccccc1	mol28945
COc1cccc(P(=O)(O)O)c1	mol28946
COc1ccccc1P(=O)(O)O	mol28947
COc1ccc(P(=O)(O)O)cc1	mol28948
O=P(O)(O)Cc1ccccc1O	mol28949
O=P(O)(O)Cc1ccc(O)cc1	mol28950
NNc1ccc(P(=O)(O)O)cc1	mol28951
NNc1cccc(P(=O)(O)O)c1	mol28952
O=P(O)(O)C(F)c1ccccc1	mol28953
O=P(O)(O)c1ccccc1Cl	mol28954
O=P(O)(O)c1cccc(Cl)c1	mol28955
O=P(O)(O)c1ccc(Cl)cc1	mol28956
CCP(=O)(O)OC1CCCCC1	mol28957
C[N+](C)(C)CCOCP(=O)(O)O	mol28958
C[N+](C)(C)CCOCP(=O)([O-])O	mol28959
CC(OP(=O)(O)O)[C@H](N)C(=O)O	mol28960
CN(Cc1ccccc1)P(C)(=O)O	mol28961
CC(C)c1ccccc1P(=O)(O)O	mol28962
Cc1cc(C)c(P(=O)(O)O)c(C)c1	mol28963
CP(=O)(S)NCc1ccccc1	mol28964
CCNc1cccc(P(=O)(O)O)c1	mol28965
O=C(O)c1ccccc1P(=O)(O)O	mol28966
O=P(O)(O)c1ccc2c(c1)OCO2	mol28967
O=C(O)c1cccc(P(=O)(O)O)c1	mol28968
O=C(O)c1ccc(P(=O)(O)O)cc1	mol28969
CCOc1ccccc1P(=O)(O)O	mol28970
CCc1ccc(OP(=O)(O)O)cc1	mol28971
CCOc1ccc(P(=O)(O)O)cc1	mol28972
O=[N+]([O-])c1cccc(P(=O)(O)O)c1	mol28973
O=[N+]([O-])c1ccc(P(=O)(O)O)cc1	mol28974
O=[N+]([O-])c1ccccc1P(=O)(O)O	mol28975
COc1cc(N)ccc1P(=O)(O)O	mol28976
Nc1ccc(P(=O)(O)O)c(Cl)c1	mol28977
O=P(O)(O)C(F)(F)c1ccccc1	mol28978
O=P(O)(O)c1cccc2ccccc12	mol28979
O=P(O)(O)c1ccc2ccccc2c1	mol28980
O=P(O)(O)Cc1nc2ccccc2[nH]1	mol28981
CC(=O)Nc1ccc(P(=O)(O)O)cc1	mol28982
CN(Cc1ccccc1)P(C)(=O)S	mol28983
COc1ccc(CNP(C)(=O)O)cc1	mol28984
NCCOc1ccc(P(=O)(O)O)cc1	mol28985
CCSc1ccc(P(=O)(O)O)cc1	mol28986
O=[N+]([O-])c1ccc(P(=O)(O)O)c(O)c1	mol28987
O=P(O)(O)CI	mol28988
COc1ccc(P(=O)(O)O)cc1Cl	mol28989
CCCCCCCCCC(O)[PH](=O)O	mol28990
CCCCCCC(C(=O)O)P(=O)(O)O	mol28991
O=P(O)(c1ccccc1)C1CCCCC1	mol28992
O=P(O)(O)c1cc(Cl)ccc1Cl	mol28993
CCCCNc1cccc(P(=O)(O)O)c1	mol28994
COc1ccc(CNP(C)(=O)S)cc1	mol28995
COc1cc([N+](=O)[O-])ccc1P(=O)(O)O	mol28996
O=[N+]([O-])c1ccc(O)c(CP(=O)(O)O)c1	mol28997
O=P(O)(O)c1ccc(-c2ccccc2)cc1	mol28998
O=P(O)(O)c1ccccc1-c1ccccc1	mol28999
Nc1cc[n+](CCOP(=O)(O)O)c(N)n1	mol29000
Nc1cc[n+](CCOP(=O)([O-])O)c(N)n1	mol29001
O=P(O)(O)c1ccccc1Br	mol29002
O=P(O)(O)c1ccc(Br)cc1	mol29003
O=P(O)(O)c1cccc(Br)c1	mol29004
O=[N+]([O-])c1ccc(P(=O)(O)O)c(Cl)c1	mol29005
CCCCCCCCCC(O)P(=O)(O)O	mol29006
O=P1(O)OP(=O)(O)OP(=O)(O)O1	mol29007
O=P(O)(OC1CCCCC1)c1ccccc1	mol29008
O=P(O)(Oc1ccccc1)C1CCCCC1	mol29009
O=C(O)CN(CCP(=O)(O)O)CC(=O)O	mol29010
CCCCNC(c1ccccn1)P(=O)(O)O	mol29011
CCCCNC(c1ccncc1)P(=O)(O)O	mol29012
O=P(O)(OC1CCCCC1)C1CCCCC1	mol29013
COc1ccc(CNP(C)(=S)S)cc1	mol29014
Cc1cc([N+](=O)[O-])cc(CP(=O)(O)O)c1O	mol29015
Cc1cc(CP(=O)(O)O)c(O)c([N+](=O)[O-])c1	mol29016
O=[N+]([O-])c1ccc(P(=O)(O)O)c([N+](=O)[O-])c1	mol29017
Cc1ccc(Br)c(P(=O)(O)O)c1	mol29018
CCCCCCCCCCCC(O)[PH](=O)O	mol29019
CCCCCCCCCCCCP(=O)(O)O	mol29020
O=P(O)(O)Oc1ccc(Br)cc1	mol29021
N=C(NCCC[C@H](N)C(=O)O)NP(=O)(O)O	mol29022
O=P(O)(Oc1ccccc1)OC1CCCCC1	mol29023
O=P(O)(O)OP(=O)(O)OP(=O)(O)O	mol29024
N[C@H]1C(O)O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O	mol29025
Nc1ncnc2c1ncn2CCOP(=O)(O)O	mol29026
N[C@@H](Cc1ccc(CP(=O)(O)O)cc1)C(=O)O	mol29027
O=C[C@H](O)[C@@H](OP(=O)(O)O)[C@H](O)[C@H](O)CO	mol29028
O=C[C@H](O)[C@@H](O)[C@H](OP(=O)(O)O)[C@H](O)CO	mol29029
C/N=C\c1c(COP(=O)(O)O)cnc(C)c1O	mol29030
C/N=C/c1c(COP(=O)(OC)OC)cnc(C)c1O	mol29031
N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)O	mol29032
O=P(O)(OC1CCCCC1)OC1CCCCC1	mol29033
CCCCCCC(C)C(Oc1ccccc1)C(=O)O	mol29034
Cc1ncc(COP(=O)(O)O)c(C(O)O)c1O	mol29035
O=C(O)C(COP(=O)(O)O)OP(=O)(O)O	mol29036
CCCCCCCCCCCC(O)P(=O)(O)O	mol29037
Nc1ncnc2c1ncn2CCCCP(=O)(O)O	mol29038
O=C(OP(=O)(O)O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO	mol29039
O=P(O)(O)C(NCc1ccccc1)c1ccncc1	mol29040
O=P(O)(O)C(NCc1ccccc1)c1ccccn1	mol29041
O=[N+]([O-])c1ccc(Br)c(P(=O)(O)O)c1	mol29042
O=P(O)(O)c1ccccc1I	mol29043
Nc1ncnc2c1ncn2CCCCCP(=O)(O)O	mol29044
CCCCC(CC)CP(=O)(O)CC(CC)CCCC	mol29045
CC(CC(C)(C)C)CP(=O)(O)CC(C)CC(C)(C)C	mol29046
N[C@@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)C(=O)O	mol29047
Cc1ncc(COP(=O)(O)O)c(/C=N/CCCN)c1O	mol29048
Cc1ncc(COP(=O)(O)O)c(C2NCCCN2)c1O	mol29049
CC(CC(C)(C)C)CP(O)(=S)CC(C)CC(C)(C)C	mol29050
CCCCC(CC)COP(=O)(O)CC(CC)CCCC	mol29051
Cc1ncc(COP(=O)(O)O)c(/C=N/C(C)C(=O)O)c1O	mol29052
O=P1(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)O1	mol29053
CC(CC(C)(C)C)CP(=S)(S)CC(C)CC(C)(C)C	mol29054
O=P(O)(O)C(c1ccccc1)(c1ccccc1)c1ccccc1	mol29055
O=P(Nc1ccccc1)(Nc1ccccc1)Oc1ccccc1	mol29056
O=P(Nc1ccccc1)(Oc1ccccc1)Oc1ccccc1	mol29057
N[C@@H](Cc1c(F)c(F)c(CP(=O)(O)O)c(F)c1F)C(=O)O	mol29058
O=P(O)(O)OCC1OC(O)(COP(=O)(O)O)C(O)C1O	mol29059
O=P1(O)Oc2ccc3ccccc3c2-c2c(ccc3ccccc23)O1	mol29060
CCCCCCC(CCC(CC)CCCC)OP(=O)(O)C(C)C	mol29061
O=P1(O)OC2CCC3CCCCC3C2C2C(CCC3CCCCC32)O1	mol29062
Cc1ncc(COP(=O)(O)O)c(/C=N/CCCCC(N)C(=O)O)c1O	mol29063
O=P(O)(O)CN(CCN(CP(=O)(O)O)CP(=O)(O)O)CP(=O)(O)O	mol29064
COC(=O)c1ccccc1OP(=O)(O)OP(=O)(O)Oc1ccccc1C(=O)OC	mol29065
COC(=O)c1ccc(OP(=O)(O)OP(=O)(O)Oc2ccc(C(=O)OC)cc2)cc1	mol29066
CC(C)CC(CP(=O)(O)C(C)NC(=O)[C@@H](N)C(C)C)C(=O)N[C@H](Cc1c[nH]cn1)C(N)=O	mol29067
CC(C)CC(CP(=O)(O)C(C)NC(=O)[C@@H](N)C(C)C)C(=O)N[C@H](Cc1c[nH]cn1)C(=O)O	mol29068
O=P1(O)Oc2c(-c3ccccc3)cc3ccccc3c2-c2c(c(-c3ccccc3)cc3ccccc23)O1	mol29069
O=P1(O)Oc2c(Br)cc3ccccc3c2-c2c(c(Br)cc3ccccc23)O1	mol29070
O=P1(O)Oc2c(-c3ccccc3)cc3c(c2-c2c4c(cc(-c5ccccc5)c2O1)CCCC4)CCCC3	mol29071
CC(=O)N[C@H](C(=O)NC(C)P(=O)(O)CC(CC(C)C)C(=O)N[C@H](Cc1c[nH]cn1)C(N)=O)C(C)C	mol29072
CC(=O)N[C@H](C(=O)NC(C)P(=O)(O)CC(CC(C)C)C(=O)N[C@H](Cc1c[nH]cn1)C(=O)O)C(C)C	mol29073
Cc1ncc(COP(=O)(O)O)c(/C=N/CCC/N=C/c2c(COP(=O)(O)O)cnc(C)c2O)c1O	mol29074
O=P1(O)Oc2c(-c3ccc(F)cc3)cc3ccccc3c2-c2c(c(-c3ccc(F)cc3)cc3ccccc23)O1	mol29075
CC(=O)N[C@H](C(=O)NC(Cc1ccccc1)P(=O)(O)CC(C)C(=O)N[C@H](Cc1c[nH]cn1)C(=O)O)C(C)C	mol29076
COc1ccc(-c2cc3ccccc3c3c2OP(=O)(O)Oc2c(-c4ccc(OC)cc4)cc4ccccc4c2-3)cc1	mol29077
CC(=O)N[C@H](C(=O)NC(Cc1ccccc1)P(=O)(O)CC(CC(C)C)C(=O)N[C@H](Cc1c[nH]cn1)C(=O)O)C(C)C	mol29078
O=P1(O)Oc2c(-c3ccc4ccccc4c3)cc3ccccc3c2-c2c(c(-c3ccc4ccccc4c3)cc3ccccc23)O1	mol29079
O=P1(O)Oc2c(-c3ccc(-c4ccccc4)cc3)cc3ccccc3c2-c2c(c(-c3ccc(-c4ccccc4)cc3)cc3ccccc23)O1	mol29080
O=P(O)(CN(CCN(CP(=O)(O)c1ccccc1)CP(=O)(O)c1ccccc1)CP(=O)(O)c1ccccc1)c1ccccc1	mol29081
O=P1(O)Oc2c(-c3cc4ccccc4c4ccccc34)cc3ccccc3c2-c2c(c(-c3cc4ccccc4c4ccccc34)cc3ccccc23)O1	mol29082
O=P1(O)Oc2c(-c3cc4ccccc4c4ccccc34)cc3c(c2-c2c4c(cc(-c5cc6ccccc6c6ccccc56)c2O1)CCCC4)CCCC3	mol29083
CC(C)c1cc(C(C)C)c(-c2cc3ccccc3c3c2OP(=O)(O)Oc2c(-c4c(C(C)C)cc(C(C)C)cc4C(C)C)cc4ccccc4c2-3)c(C(C)C)c1	mol29084
O=P1(O)Oc2c(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc3ccccc3c2-c2c(c(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc3ccccc23)O1	mol29085
CPC	mol29086
CCCCP	mol29087
CCP(C)C	mol29088
CC(C)CP	mol29089
CCP(C)CC	mol29090
Pc1ccccc1	mol29091
CP(C)CCC#N	mol29092
CCP(CC)CC	mol29093
COP(OC)OC	mol29094
COP(N)(=O)OC	mol29095
CP(C)CP(C)C	mol29096
CP(C)c1ccccc1	mol29097
CNP(=O)(OC)OC	mol29098
N#CCCPCCC#N	mol29099
CCCCPCCCC	mol29100
CC(C)CPCC(C)C	mol29101
CCCCCCCCP	mol29102
CP(C)CCP(C)C	mol29103
CP(CCC#N)CCC#N	mol29104
COP(=O)(CCl)OC	mol29105
CCCP(CCC)CCC	mol29106
CCOP(OCC)OCC	mol29107
CCP(CC)c1ccccc1	mol29108
CCP(CCC#N)CCC#N	mol29109
COP(OC)c1ccccc1	mol29110
CCOP(=O)(CC#N)OCC	mol29111
CN(C)P(=N)(N(C)C)N(C)C	mol29112
CCOP(=O)(CCl)OCC	mol29113
C1=CCC(Pc2ccccc2)C=C1	mol29114
CN=P(N(C)C)(N(C)C)N(C)C	mol29115
N#CCCP(CCC#N)CCC#N	mol29116
CCOP(OCC)c1ccccc1	mol29117
C1CCC(PC2CCCCC2)CC1	mol29118
CCCCP(CCC#N)CCCC	mol29119
CP(c1ccccc1)c1ccccc1	mol29120
COP(=O)(Nc1ccccc1)OC	mol29121
CCCCP(CCCC)CCCC	mol29122
CC(C)CP(CC(C)C)CC(C)C	mol29123
CC(C)(C)P(C(C)(C)C)C(C)(C)C	mol29124
CCP(CC)CCP(CC)CC	mol29125
CC(C)OP(OC(C)C)OC(C)C	mol29126
CCP(c1ccccc1)c1ccccc1	mol29127
COP(c1ccccc1)c1ccccc1	mol29128
N#CCCP(CCC#N)c1ccccc1	mol29129
CN1CCN2CCN(C)P1N(C)CC2	mol29130
CCOC(=O)CP(=O)(OCC)OCC	mol29131
CN(C)P(C)(=Nc1ccccc1)N(C)C	mol29132
CCOP(=O)(Cc1ccccc1)OCC	mol29133
CCOP(c1ccccc1)c1ccccc1	mol29134
CCN1CCCN(C)P12=NCCCN2C	mol29135
CCCCOCCPCCOCCCC	mol29136
CN(C)P(=NC(C)(C)C)(N(C)C)N(C)C	mol29137
N#CCP(=O)(c1ccccc1)c1ccccc1	mol29138
c1ccc(CCPCCc2ccccc2)cc1	mol29139
CCCCP(c1ccccc1)c1ccccc1	mol29140
CCCCCP(CCCCC)CCCCC	mol29141
N#CCCP(C1CCCCC1)C1CCCCC1	mol29142
CN(C)[P+](Cc1ccccc1)(N(C)C)N(C)C	mol29143
CN(C)P(=Nc1ccccc1)(N(C)C)N(C)C	mol29144
N=P(N1CCCC1)(N1CCCC1)N1CCCC1	mol29145
N#CCP(=S)(c1ccccc1)c1ccccc1	mol29146
CCCCCCCCPCCCCCCCC	mol29147
c1ccc(P(c2ccccc2)c2ccccc2)cc1	mol29148
CC(C)(C)N=P12N3CCCN1CCCN2CCC3	mol29149
NN=P(N1CCCC1)(N1CCCC1)N1CCCC1	mol29150
CCN(CC)P1(=NC(C)(C)C)N(C)CCCN1C	mol29151
C[P+](c1ccccc1)(c1ccccc1)c1ccccc1	mol29152
Fc1ccccc1P(c1ccccc1)c1ccccc1	mol29153
C1CCC(P(C2CCCCC2)C2CCCCC2)CC1	mol29154
CCN=P(N1CCCC1)(N1CCCC1)N1CCCC1	mol29155
CCOC(=O)CP(=O)(c1ccccc1)c1ccccc1	mol29156
CN(C)P(=Nc1ccccc1Cl)(N(C)C)N(C)C	mol29157
CCCCCC(C)(C)N=P(N(C)C)(N(C)C)N(C)C	mol29158
O=P(Cc1ccccc1)(c1ccccc1)c1ccccc1	mol29159
CCCC[P+](CCCC)(CCCC)Cc1ccccc1	mol29160
Cc1ccc(P(CCC#N)c2ccc(C)cc2C)c(C)c1	mol29161
N#CCCP(CCc1ccccc1)CCc1ccccc1	mol29162
Fc1cccc(F)c1P(c1ccccc1)c1ccccc1	mol29163
Fc1ccccc1P(c1ccccc1)c1ccccc1F	mol29164
CN(C)[P+](Cc1ccc([N+](=O)[O-])cc1)(N(C)C)N(C)C	mol29165
CC(C)N1CCN2CCN(C(C)C)P1N(C(C)C)CC2	mol29166
N#CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1	mol29167
C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1	mol29168
Cc1ccc(P(c2ccc(C)cc2)c2ccc(C)cc2)cc1	mol29169
Cc1ccccc1P(c1ccccc1C)c1ccccc1C	mol29170
Cc1cccc(P(c2cccc(C)c2)c2cccc(C)c2)c1	mol29171
O=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1	mol29172
CC(C)[P+](c1ccccc1)(c1ccccc1)c1ccccc1	mol29173
Cc1ccc(CP(=O)(c2ccccc2)c2ccccc2)cc1	mol29174
CP(C)(C)=Nc1cccc2cccc(N=P(C)(C)C)c12	mol29175
CN1CCN2CCN(C)[P+]1(Cc1ccccc1)N(C)CC2	mol29176
c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1	mol29177
CCCCCCCCP(CCC#N)CCCCCCCC	mol29178
CC(C)(C)N=P(N1CCCC1)(N1CCCC1)N1CCCC1	mol29179
Fc1ccccc1P(c1ccccc1F)c1ccccc1F	mol29180
Fc1ccc(P(c2ccc(F)cc2)c2ccc(F)cc2)cc1	mol29181
COc1ccc(CP(=O)(c2ccccc2)c2ccccc2)cc1	mol29182
CN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C	mol29183
c1ccc(C[P+](N2CCCC2)(N2CCCC2)N2CCCC2)cc1	mol29184
c1ccc(N=P(N2CCCC2)(N2CCCC2)N2CCCC2)cc1	mol29185
Fc1cccc(F)c1P(c1ccccc1)c1c(F)cccc1F	mol29186
CCCCOCCP(CCC)CCOCCCC	mol29187
COC(=O)C[P+](c1ccccc1)(c1ccccc1)c1ccccc1	mol29188
O=[N+]([O-])c1ccc(CP(=O)(c2ccccc2)c2ccccc2)cc1	mol29189
CCP(CC)(c1ccccc1)=c1c(=O)c(O)c(Cl)c(=O)c1=O	mol29190
CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C	mol29191
O=P(Cc1cccc2ccccc12)(c1ccccc1)c1ccccc1	mol29192
CC(C)CN1CCN2CCN(CC(C)C)P1N(CC(C)C)CC2	mol29193
c1ccc(CCP(CCc2ccccc2)CCc2ccccc2)cc1	mol29194
CCOC(=O)C[P+](c1ccccc1)(c1ccccc1)c1ccccc1	mol29195
Fc1c(F)c(F)c(P(c2ccccc2)c2ccccc2)c(F)c1F	mol29196
COc1ccc(P(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1	mol29197
CC(C)(C)N=P(N1CCCCC1)(N1CCCCC1)N1CCCCC1	mol29198
CCP(CC)(c1ccccc1)=c1c(=O)c(Cl)c(Cl)c(=O)c1=O	mol29199
O=P(Cc1ccc(C(F)(F)F)cc1)(c1ccccc1)c1ccccc1	mol29200
COc1ccc(N=P(N2CCCC2)(N2CCCC2)N2CCCC2)cc1	mol29201
CCOC(=O)C(C)[P+](c1ccccc1)(c1ccccc1)c1ccccc1	mol29202
Clc1ccc(P(c2ccc(Cl)cc2)c2ccc(Cl)cc2)cc1	mol29203
Clc1ccccc1N=P(N1CCCC1)(N1CCCC1)N1CCCC1	mol29204
Cc1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1	mol29205
CN(C)P(=NC(C)(C)C)(N=P(N(C)C)(N(C)C)N(C)C)N(C)C	mol29206
O=P(c1ccccc1)(c1ccccc1)C(c1ccccc1)c1ccccc1	mol29207
Fc1cccc(F)c1P(c1c(F)cccc1F)c1c(F)cccc1F	mol29208
CN(C)c1ccc(N=P(N2CCCC2)(N2CCCC2)N2CCCC2)cc1	mol29209
O=[N+]([O-])c1ccc(C[P+](N2CCCC2)(N2CCCC2)N2CCCC2)cc1	mol29210
O=[N+]([O-])c1ccc(N=P(N2CCCC2)(N2CCCC2)N2CCCC2)cc1	mol29211
N#Cc1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1	mol29212
C(=C/c1ccccc1)\C[P+](c1ccccc1)(c1ccccc1)c1ccccc1	mol29213
O=P(CC1c2ccccc2-c2ccccc21)(c1ccccc1)c1ccccc1	mol29214
c1ccc2c(N=P(N3CCCC3)(N3CCCC3)N3CCCC3)cccc2c1	mol29215
c1ccc(P(CP(c2ccccc2)c2ccccc2)c2ccccc2)cc1	mol29216
c1ccc(SC[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1	mol29217
CN(C)P(=Nc1ccccc1)(N=P(N(C)C)(N(C)C)N(C)C)N(C)C	mol29218
CN(C)P(=Nc1ccc(/N=N/c2ccccc2)cc1)(c1ccccc1)N(C)C	mol29219
CN(C)c1ccc(P(c2ccc(N(C)C)cc2)c2ccc(N(C)C)cc2)cc1	mol29220
C(=C\P(c1ccccc1)c1ccccc1)\P(c1ccccc1)c1ccccc1	mol29221
C(=C/P(c1ccccc1)c1ccccc1)\P(c1ccccc1)c1ccccc1	mol29222
CCOc1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1	mol29223
O=[N+]([O-])c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1	mol29224
c1ccc(P(CCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1	mol29225
Clc1cccc(Cl)c1N=P(N1CCCC1)(N1CCCC1)N1CCCC1	mol29226
Clc1ccc(Cl)c(N=P(N2CCCC2)(N2CCCC2)N2CCCC2)c1	mol29227
Clc1ccc(N=P(N2CCCC2)(N2CCCC2)N2CCCC2)c(Cl)c1	mol29228
FC(F)(F)c1ccc(N=P(N2CCCC2)(N2CCCC2)N2CCCC2)cc1	mol29229
Brc1ccc(N=P(N2CCCC2)(N2CCCC2)N2CCCC2)cc1	mol29230
COC(=O)c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1	mol29231
O=[N+]([O-])C1C=C(Cl)C=CC1N=P(N1CCCC1)(N1CCCC1)N1CCCC1	mol29232
O=[N+]([O-])C1C=CC(Cl)=CC1N=P(N1CCCC1)(N1CCCC1)N1CCCC1	mol29233
c1ccc2c(P(c3cccc4ccccc34)c3cccc4ccccc34)cccc2c1	mol29234
c1ccc(P(CCCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1	mol29235
FC(F)(F)c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1	mol29236
